2	7.4e+07	7.404e+07	6528	0.42696	0.97792
2	7.404e+07	7.408e+07	8354	0.41406	0.99034
2	7.408e+07	7.412e+07	11449	0.40293	0.98063
2	7.412e+07	7.416e+07	7018	0.40846	0.98671
2	7.416e+07	7.42e+07	6422	0.38788	0.84825
2	7.42e+07	7.424e+07	4387	0.40875	0.77727
2	7.424e+07	7.428e+07	6932	0.41923	0.93217
2	7.428e+07	7.432e+07	4155	0.44844	0.85909
2	7.432e+07	7.436e+07	6853	0.36661	0.97078
2	7.436e+07	7.44e+07	6357	0.36462	0.97832
2	7.44e+07	7.444e+07	5429	0.3905	0.98182
2	7.444e+07	7.448e+07	6339	0.39521	0.93712
2	7.448e+07	7.452e+07	5826	0.43231	0.97902
2	7.452e+07	7.456e+07	5015	0.44675	0.99727
2	7.456e+07	7.46e+07	4734	0.47917	0.97778
2	7.46e+07	7.464e+07	6427	0.43143	0.96753
2	7.464e+07	7.468e+07	6148	0.36667	0.99318
2	7.468e+07	7.472e+07	8497	0.35662	0.98449
2	7.472e+07	7.476e+07	9416	0.4245	0.98
2	7.476e+07	7.48e+07	5392	0.4405	0.97545
2	7.48e+07	7.484e+07	6627	0.417	0.97333
2	7.484e+07	7.488e+07	7959	0.41813	0.98977
2	7.488e+07	7.492e+07	8500	0.44875	0.87955
2	7.492e+07	7.496e+07	6902	0.4275	0.96713
2	7.496e+07	7.5e+07	9571	0.43083	0.98268
2	7.5e+07	7.504e+07	5530	0.4015	0.91364
2	7.504e+07	7.508e+07	5027	0.42278	0.71313
2	7.508e+07	7.512e+07	7268	0.41089	0.94156
2	7.512e+07	7.516e+07	5621	0.42432	0.98512
2	7.516e+07	7.52e+07	5781	0.43273	0.94298
2	7.52e+07	7.524e+07	9174	0.41625	0.96869
2	7.524e+07	7.528e+07	8031	0.41417	0.97273
2	7.528e+07	7.532e+07	7892	0.43	0.99091
2	7.532e+07	7.536e+07	9806	0.43175	0.83955
2	7.536e+07	7.54e+07	5594	0.43773	0.93802
2	7.54e+07	7.544e+07	6866	0.43893	0.96688
2	7.544e+07	7.548e+07	5623	0.4175	0.72045
2	7.548e+07	7.552e+07	5204	0.43318	0.96694
2	7.552e+07	7.556e+07	5841	0.42227	0.94545
2	7.556e+07	7.56e+07	7244	0.43267	0.96364
2	7.56e+07	7.564e+07	2512	0.465	0.99318
2	7.564e+07	7.568e+07	5273	0.39909	0.96529
2	7.568e+07	7.572e+07	11168	0.36885	0.94886
2	7.572e+07	7.576e+07	7988	0.38971	0.98396
2	7.576e+07	7.58e+07	7254	0.42233	0.99576
2	7.58e+07	7.584e+07	8749	0.43611	0.87323
2	7.584e+07	7.588e+07	5530	0.4455	0.95818
2	7.588e+07	7.592e+07	8679	0.45028	0.99141
2	7.592e+07	7.596e+07	7762	0.39567	0.98848
2	7.596e+07	7.6e+07	6395	0.43732	0.91753
